Time (s),Voltage (mV)
0.0,1723.3154296875
9.80392156862745e-05,1751.513671875
0.000196078431372549,2290.5029296875
0.0002941176470588235,2300.1708984375
0.000392156862745098,1322.9003906249998
0.0004901960784313725,409.27734374999994
0.000588235294117647,1365.6005859375
0.0006862745098039216,1757.1533203124998
0.000784313725490196,1793.4082031249998
0.0008823529411764706,1898.9501953124998
0.000980392156862745,1720.0927734375
0.0010784313725490195,2114.8681640625
0.001176470588235294,2868.9697265625
0.0012745098039215687,2080.224609375
0.0013725490196078432,993.3837890624999
0.0014705882352941176,1633.88671875
0.001568627450980392,1597.6318359375
0.0016666666666666668,771.0205078125
0.0017647058823529412,965.1855468749999
0.0018627450980392157,1583.1298828125
0.00196078431372549,1620.1904296874998
0.002058823529411765,1459.0576171874998
0.002156862745098039,1918.2861328124998
0.0022549019607843138,2629.6874999999995
0.002352941176470588,1819.189453125
0.0024509803921568627,1031.25
0.0025490196078431374,1779.7119140625
0.0026470588235294116,1679.00390625
0.0027450980392156863,919.2626953124999
0.0028431372549019606,699.3164062499999
0.0029411764705882353,1330.1513671874998
0.00303921568627451,1917.48046875
0.003137254901960784,1729.7607421874998
0.003235294117647059,1678.1982421875
0.0033333333333333335,1880.419921875
0.003431372549019608,2093.115234375
0.0035294117647058825,1997.2412109375
0.0036274509803921567,1595.21484375
0.0037254901960784314,1447.7783203124998
0.003823529411764706,1436.4990234375
0.00392156862745098,1388.1591796875
0.004019607843137255,1468.7255859375
0.00411764705882353,1633.0810546874998
0.0042156862745098035,1507.3974609374998
0.004313725490196078,1813.5498046874998
0.004411764705882353,2072.9736328125
0.0045098039215686276,1985.15625
0.004607843137254902,1728.1494140625
0.004705882352941176,1640.3320312499998
0.004803921568627451,1705.5908203124998
0.004901960784313725,1619.384765625
0.005,1365.6005859375
0.005098039215686275,1260.05859375
0.005196078431372549,1571.8505859374998
0.005294117647058823,1533.984375
0.005392156862745098,1415.5517578124998
0.005490196078431373,1552.5146484374998
0.005588235294117647,2004.4921875
0.005686274509803921,1780.517578125
0.005784313725490196,1409.912109375
0.0058823529411764705,1497.7294921875
0.005980392156862745,1774.8779296875
0.00607843137254902,1522.705078125
0.006176470588235294,1230.2490234374998
0.006274509803921568,1351.0986328124998
0.006372549019607843,1710.4248046875
0.006470588235294118,1654.0283203125
0.006568627450980392,1432.470703125
0.006666666666666667,1786.1572265624998
0.006764705882352941,1968.2373046875
0.006862745098039216,1762.79296875
0.00696078431372549,1571.8505859374998
0.007058823529411765,1707.2021484375
0.00715686274509804,1651.611328125
0.0072549019607843135,1596.0205078124998
0.007352941176470588,1455.8349609374998
0.007450980392156863,1675.78125
0.0075490196078431375,1770.849609375
0.007647058823529412,1693.5058593749998
0.007745098039215686,1601.66015625
0.00784313725490196,1836.9140625
0.007941176470588234,1824.0234375
0.00803921568627451,1730.56640625
0.008137254901960784,1584.7412109374998
0.00823529411764706,1610.5224609375
0.008333333333333333,1600.0488281249998
0.008431372549019607,1551.7089843749998
0.008529411764705883,1526.7333984375
0.008627450980392156,1504.1748046874998
0.008725490196078432,1596.0205078124998
0.008823529411764706,1591.9921874999998
0.00892156862745098,1615.3564453125
0.009019607843137255,1605.6884765625
0.009117647058823529,1730.56640625
0.009215686274509804,1608.1054687499998
0.009313725490196078,1549.2919921875
0.009411764705882352,1548.4863281249998
0.009509803921568628,1591.9921874999998
0.009607843137254901,1478.3935546875
0.009705882352941177,1431.6650390624998
0.00980392156862745,1552.5146484374998
0.009901960784313725,1662.0849609375
0.01,1689.4775390624998
0.010098039215686274,1728.9550781249998
0.01019607843137255,1725.7324218749998
0.010294117647058823,1683.0322265625
0.010392156862745097,1717.6757812499998
0.010490196078431373,1768.4326171875
0.010588235294117647,1691.89453125
0.010686274509803922,1492.8955078125
0.010784313725490196,1553.3203125
0.01088235294117647,1710.4248046875
0.010980392156862745,1737.8173828124998
0.011078431372549019,1596.8261718749998
0.011176470588235295,1645.1660156249998
0.011274509803921568,1744.2626953125
0.011372549019607842,1839.3310546875
0.011470588235294118,1669.3359374999998
0.011568627450980392,1608.1054687499998
0.011666666666666667,1645.1660156249998
0.011764705882352941,1642.7490234375
0.011862745098039215,1522.705078125
0.01196078431372549,1434.8876953124998
0.012058823529411764,1521.8994140625
0.01215686274509804,1575.8789062499998
0.012254901960784314,1573.4619140625
0.012352941176470587,1618.5791015625
0.012450980392156863,1670.947265625
0.012549019607843137,1651.611328125
0.012647058823529412,1562.1826171875
0.012745098039215686,1607.2998046875
0.012843137254901962,1594.4091796875
0.012941176470588235,1504.98046875
0.01303921568627451,1483.2275390624998
0.013137254901960785,1536.4013671874998
0.013235294117647059,1579.1015625
0.013333333333333334,1583.9355468749998
0.013431372549019608,1656.4453124999998
0.013529411764705882,1726.5380859375
0.013627450980392157,1722.509765625
0.013725490196078431,1698.33984375
0.013823529411764707,1692.7001953124998
0.01392156862745098,1679.8095703125
0.014019607843137254,1650.0
0.01411764705882353,1600.8544921874998
0.014215686274509804,1576.6845703124998
0.01431372549019608,1629.0527343749998
0.014411764705882353,1670.947265625
0.014509803921568627,1684.6435546874998
0.014607843137254902,1663.6962890625
0.014705882352941176,1734.5947265625
0.014803921568627452,1760.3759765625
0.014901960784313726,1696.7285156249998
0.015,1633.0810546874998
0.015098039215686275,1615.3564453125
0.015196078431372549,1561.376953125
0.015294117647058824,1542.8466796875
0.015392156862745098,1578.2958984375
0.015490196078431372,1565.4052734375
0.015588235294117648,1548.4863281249998
0.01568627450980392,1590.380859375
0.015784313725490197,1654.0283203125
0.01588235294117647,1675.78125
0.015980392156862745,1596.8261718749998
0.01607843137254902,1583.1298828125
0.016176470588235296,1569.43359375
0.016274509803921568,1591.1865234375
0.016372549019607843,1519.4824218749998
0.01647058823529412,1533.984375
0.01656862745098039,1558.154296875
0.016666666666666666,1629.0527343749998
0.016764705882352942,1655.6396484375
0.016862745098039214,1642.7490234375
0.01696078431372549,1664.5019531249998
0.017058823529411765,1677.3925781249998
0.01715686274509804,1669.3359374999998
0.017254901960784313,1650.0
0.01735294117647059,1635.498046875
0.017450980392156864,1621.8017578125
0.017549019607843136,1626.6357421875
0.01764705882352941,1629.8583984375
0.017745098039215687,1698.33984375
0.01784313725490196,1685.4492187499998
0.017941176470588235,1679.00390625
0.01803921568627451,1684.6435546874998
0.018137254901960786,1664.5019531249998
0.018235294117647058,1692.7001953124998
0.018333333333333333,1639.5263671875
0.01843137254901961,1625.0244140624998
0.01852941176470588,1616.9677734374998
0.018627450980392157,1596.0205078124998
0.018725490196078432,1597.6318359375
0.018823529411764704,1619.384765625
0.01892156862745098,1620.1904296874998
0.019019607843137255,1599.2431640625
0.01911764705882353,1627.44140625
0.019215686274509803,1654.833984375
0.01931372549019608,1604.0771484374998
0.019411764705882354,1592.7978515624998
0.019509803921568626,1562.98828125
0.0196078431372549,1584.7412109374998
0.019705882352941177,1554.931640625
0.01980392156862745,1580.7128906249998
0.019901960784313725,1602.4658203125
0.02,1589.5751953125
0.020098039215686276,1651.611328125
0.020196078431372548,1650.0
0.020294117647058824,1672.5585937499998
0.0203921568627451,1635.498046875
0.02049019607843137,1623.4130859375
0.020588235294117647,1613.7451171875
0.020686274509803922,1596.0205078124998
0.020784313725490194,1625.830078125
0.02088235294117647,1645.1660156249998
0.020980392156862746,1640.3320312499998
0.02107843137254902,1654.0283203125
0.021176470588235293,1687.8662109375
0.02127450980392157,1676.5869140624998
0.021372549019607844,1655.6396484375
0.021470588235294116,1650.0
0.021568627450980392,1645.1660156249998
0.021666666666666667,1616.9677734374998
0.02176470588235294,1615.3564453125
0.021862745098039215,1610.5224609375
0.02196078431372549,1619.384765625
0.022058823529411766,1615.3564453125
0.022156862745098038,1650.0
0.022254901960784314,1637.9150390625
0.02235294117647059,1626.6357421875
0.02245098039215686,1601.66015625
0.022549019607843137,1604.0771484374998
0.022647058823529412,1616.9677734374998
0.022745098039215685,1612.9394531249998
0.02284313725490196,1579.9072265624998
0.022941176470588236,1580.7128906249998
0.02303921568627451,1614.55078125
0.023137254901960783,1636.3037109374998
0.02323529411764706,1618.5791015625
0.023333333333333334,1620.9960937499998
0.023431372549019606,1642.7490234375
0.023529411764705882,1631.4697265625
0.023627450980392158,1609.716796875
0.02372549019607843,1610.5224609375
0.023823529411764705,1618.5791015625
0.02392156862745098,1626.6357421875
0.024019607843137256,1619.384765625
0.02411764705882353,1652.4169921874998
0.024215686274509804,1658.056640625
0.02431372549019608,1658.8623046875
0.02441176470588235,1660.4736328124998
0.024509803921568627,1673.3642578124998
0.024607843137254903,1652.4169921874998
0.024705882352941175,1633.88671875
0.02480392156862745,1619.384765625
0.024901960784313726,1627.44140625
0.025,1624.2187499999998
0.025098039215686273,1612.1337890624998
0.02519607843137255,1623.4130859375
0.025294117647058825,1633.88671875
0.025392156862745097,1627.44140625
0.025490196078431372,1629.8583984375
0.025588235294117648,1612.1337890624998
0.025686274509803923,1617.7734375
0.025784313725490195,1591.1865234375
0.02588235294117647,1587.158203125
0.025980392156862746,1588.7695312499998
0.02607843137254902,1573.4619140625
0.026176470588235294,1594.4091796875
0.02627450980392157,1610.5224609375
0.02637254901960784,1620.1904296874998
0.026470588235294117,1622.607421875
0.026568627450980393,1616.9677734374998
0.02666666666666667,1637.9150390625
0.02676470588235294,1612.9394531249998
0.026862745098039216,1609.716796875
0.02696078431372549,1594.4091796875
0.027058823529411764,1606.494140625
0.02715686274509804,1615.3564453125
0.027254901960784315,1617.7734375
0.027352941176470587,1622.607421875
0.027450980392156862,1622.607421875
0.027549019607843138,1658.8623046875
0.027647058823529413,1666.9189453125
0.027745098039215686,1662.0849609375
0.02784313725490196,1620.9960937499998
0.027941176470588237,1623.4130859375
0.02803921568627451,1635.498046875
0.028137254901960784,1637.9150390625
0.02823529411764706,1619.384765625
0.028333333333333332,1622.607421875
0.028431372549019607,1633.88671875
0.028529411764705883,1658.8623046875
0.02862745098039216,1653.2226562499998
0.02872549019607843,1642.7490234375
0.028823529411764706,1636.3037109374998
0.02892156862745098,1620.9960937499998
0.029019607843137254,1615.3564453125
0.02911764705882353,1580.7128906249998
0.029215686274509805,1630.6640625
0.029313725490196077,1576.6845703124998
0.029411764705882353,1612.1337890624998
0.029509803921568628,1593.603515625
0.029607843137254904,1655.6396484375
0.029705882352941176,1608.9111328124998
0.02980392156862745,1623.4130859375
0.029901960784313727,1617.7734375
0.03,1603.271484375
0.030098039215686274,1613.7451171875
0.03019607843137255,1617.7734375
0.030294117647058822,1618.5791015625
0.030392156862745098,1600.8544921874998
0.030490196078431373,1650.0
0.03058823529411765,1620.1904296874998
0.03068627450980392,1650.0
0.030784313725490196,1633.0810546874998
0.030882352941176472,1661.2792968749998
0.030980392156862744,1625.830078125
0.03107843137254902,1639.5263671875
0.031176470588235295,1634.6923828125
0.03127450980392157,1633.0810546874998
0.03137254901960784,1624.2187499999998
0.03147058823529412,1606.494140625
0.031568627450980394,1654.833984375
0.03166666666666667,1635.498046875
0.03176470588235294,1650.0
0.031862745098039214,1634.6923828125
0.03196078431372549,1654.0283203125
0.032058823529411765,1641.943359375
0.03215686274509804,1620.1904296874998
0.032254901960784316,1605.6884765625
0.03235294117647059,1607.2998046875
0.03245098039215686,1606.494140625
0.032549019607843135,1618.5791015625
0.03264705882352941,1608.1054687499998
0.032745098039215687,1627.44140625
0.03284313725490196,1628.2470703124998
0.03294117647058824,1636.3037109374998
0.03303921568627451,1636.3037109374998
0.03313725490196078,1629.8583984375
0.03323529411764706,1613.7451171875
0.03333333333333333,1599.2431640625
0.03343137254901961,1618.5791015625
0.033529411764705884,1607.2998046875
0.03362745098039216,1619.384765625
0.03372549019607843,1621.8017578125
0.033823529411764704,1634.6923828125
0.03392156862745098,1650.8056640625
0.034019607843137255,1640.3320312499998
0.03411764705882353,1636.3037109374998
0.034215686274509806,1621.8017578125
0.03431372549019608,1641.943359375
0.03441176470588235,1618.5791015625
0.034509803921568626,1623.4130859375
0.0346078431372549,1619.384765625
0.03470588235294118,1621.8017578125
0.03480392156862745,1625.830078125
0.03490196078431373,1650.0
0.035,1645.1660156249998
0.03509803921568627,1636.3037109374998
0.03519607843137255,1620.9960937499998
0.03529411764705882,1629.0527343749998
0.0353921568627451,1640.3320312499998
0.035490196078431374,1604.0771484374998
0.03558823529411765,1608.9111328124998
0.03568627450980392,1606.494140625
0.035784313725490194,1626.6357421875
0.03588235294117647,1612.1337890624998
0.035980392156862745,1616.1621093749998
0.03607843137254902,1638.720703125
0.036176470588235296,1625.830078125
0.03627450980392157,1630.6640625
0.03637254901960784,1620.1904296874998
0.036470588235294116,1623.4130859375
0.03656862745098039,1605.6884765625
0.03666666666666667,1603.271484375
0.03676470588235294,1621.8017578125
0.03686274509803922,1616.9677734374998
0.036960784313725493,1621.8017578125
0.03705882352941176,1623.4130859375
0.03715686274509804,1639.5263671875
0.03725490196078431,1645.1660156249998
0.03735294117647059,1632.2753906249998
0.037450980392156864,1629.0527343749998
0.03754901960784314,1625.830078125
0.03764705882352941,1615.3564453125
0.037745098039215684,1623.4130859375
0.03784313725490196,1628.2470703124998
0.037941176470588235,1625.830078125
0.03803921568627451,1634.6923828125
0.038137254901960786,1650.0
0.03823529411764706,1650.0
0.03833333333333333,1637.9150390625
0.038431372549019606,1623.4130859375
0.03852941176470588,1636.3037109374998
0.03862745098039216,1613.7451171875
0.03872549019607843,1617.7734375
0.03882352941176471,1600.8544921874998
0.038921568627450984,1611.328125
0.03901960784313725,1618.5791015625
0.03911764705882353,1616.1621093749998
0.0392156862745098,1633.0810546874998
0.03931372549019608,1616.9677734374998
0.039411764705882354,1631.4697265625
0.03950980392156863,1612.9394531249998
0.0396078431372549,1616.9677734374998
0.039705882352941174,1596.8261718749998
0.03980392156862745,1600.0488281249998
0.039901960784313725,1607.2998046875
0.04,1609.716796875
0.040098039215686276,1604.0771484374998
0.04019607843137255,1616.9677734374998
0.04029411764705882,1632.2753906249998
0.040392156862745096,1637.9150390625
0.04049019607843137,1629.0527343749998
0.04058823529411765,1617.7734375
0.04068627450980392,1635.498046875
0.0407843137254902,1616.1621093749998
0.040882352941176474,1615.3564453125
0.04098039215686274,1610.5224609375
0.04107843137254902,1629.0527343749998
0.041176470588235294,1629.0527343749998
0.04127450980392157,1631.4697265625
0.041372549019607845,1636.3037109374998
0.04147058823529412,1650.0
0.04156862745098039,1639.5263671875
0.041666666666666664,1639.5263671875
0.04176470588235294,1634.6923828125
0.041862745098039215,1623.4130859375
0.04196078431372549,1612.9394531249998
0.04205882352941177,1612.9394531249998
0.04215686274509804,1625.0244140624998
0.04225490196078431,1620.1904296874998
0.042352941176470586,1623.4130859375
0.04245098039215686,1629.8583984375
0.04254901960784314,1632.2753906249998
0.04264705882352941,1626.6357421875
0.04274509803921569,1621.8017578125
0.042843137254901964,1623.4130859375
0.04294117647058823,1619.384765625
0.04303921568627451,1611.328125
0.043137254901960784,1612.9394531249998
0.04323529411764706,1617.7734375
0.043333333333333335,1623.4130859375
0.04343137254901961,1625.0244140624998
0.04352941176470588,1633.0810546874998
0.043627450980392155,1650.0
0.04372549019607843,1627.44140625
0.043823529411764706,1633.88671875
0.04392156862745098,1621.8017578125
0.04401960784313726,1636.3037109374998
0.04411764705882353,1620.1904296874998
0.0442156862745098,1620.1904296874998
0.044313725490196076,1629.8583984375
0.04441176470588235,1629.8583984375
0.04450980392156863,1633.0810546874998
0.0446078431372549,1630.6640625
0.04470588235294118,1636.3037109374998
0.044803921568627454,1638.720703125
0.04490196078431372,1628.2470703124998
0.045,1623.4130859375
0.045098039215686274,1623.4130859375
0.04519607843137255,1612.1337890624998
0.045294117647058825,1625.830078125
0.0453921568627451,1618.5791015625
0.04549019607843137,1631.4697265625
0.045588235294117645,1629.8583984375
0.04568627450980392,1628.2470703124998
0.045784313725490196,1634.6923828125
0.04588235294117647,1620.1904296874998
0.04598039215686275,1620.9960937499998
0.04607843137254902,1613.7451171875
0.04617647058823529,1616.9677734374998
0.04627450980392157,1610.5224609375
0.04637254901960784,1610.5224609375
0.04647058823529412,1620.1904296874998
0.04656862745098039,1620.1904296874998
0.04666666666666667,1629.8583984375
0.046764705882352944,1625.830078125
0.04686274509803921,1628.2470703124998
0.04696078431372549,1622.607421875
0.047058823529411764,1626.6357421875
0.04715686274509804,1622.607421875
0.047254901960784315,1616.9677734374998
0.04735294117647059,1617.7734375
0.04745098039215686,1620.1904296874998
0.047549019607843135,1630.6640625
0.04764705882352941,1625.0244140624998
0.047745098039215686,1625.0244140624998
0.04784313725490196,1632.2753906249998
0.04794117647058824,1631.4697265625
0.04803921568627451,1633.0810546874998
0.04813725490196078,1624.2187499999998
0.04823529411764706,1622.607421875
0.04833333333333333,1616.9677734374998
0.04843137254901961,1619.384765625
0.04852941176470588,1625.0244140624998
0.04862745098039216,1622.607421875
0.048725490196078435,1625.0244140624998
0.0488235294117647,1617.7734375
0.04892156862745098,1634.6923828125
0.049019607843137254,1625.830078125
0.04911764705882353,1622.607421875
0.049215686274509805,1608.9111328124998
0.04931372549019608,1610.5224609375
0.04941176470588235,1610.5224609375
0.049509803921568625,1607.2998046875
0.0496078431372549,1607.2998046875
0.049705882352941176,1608.9111328124998
0.04980392156862745,1620.1904296874998
0.04990196078431373,1613.7451171875
0.05,1625.830078125
0.05009803921568627,1621.8017578125
0.05019607843137255,1620.1904296874998
0.05029411764705882,1618.5791015625
0.0503921568627451,1616.1621093749998
0.050490196078431374,1620.1904296874998
0.05058823529411765,1612.1337890624998
0.050686274509803925,1620.1904296874998
0.05078431372549019,1619.384765625
0.05088235294117647,1630.6640625
0.050980392156862744,1624.2187499999998
0.05107843137254902,1636.3037109374998
0.051176470588235295,1629.0527343749998
0.05127450980392157,1629.0527343749998
0.05137254901960785,1625.830078125
0.051470588235294115,1619.384765625
0.05156862745098039,1622.607421875
0.051666666666666666,1614.55078125
0.05176470588235294,1620.9960937499998
0.05186274509803922,1625.830078125
0.05196078431372549,1624.2187499999998
0.05205882352941176,1628.2470703124998
0.05215686274509804,1625.0244140624998
0.05225490196078431,1627.44140625
0.05235294117647059,1621.8017578125
0.052450980392156864,1619.384765625
0.05254901960784314,1616.9677734374998
0.052647058823529415,1616.1621093749998
0.05274509803921568,1613.7451171875
0.05284313725490196,1612.9394531249998
0.052941176470588235,1614.55078125
0.05303921568627451,1615.3564453125
0.053137254901960786,1621.8017578125
0.05323529411764706,1619.384765625
0.05333333333333334,1620.1904296874998
0.053431372549019605,1615.3564453125
0.05352941176470588,1615.3564453125
0.053627450980392156,1619.384765625
0.05372549019607843,1618.5791015625
0.05382352941176471,1617.7734375
0.05392156862745098,1623.4130859375
0.05401960784313725,1625.830078125
0.05411764705882353,1624.2187499999998
0.0542156862745098,1628.2470703124998
0.05431372549019608,1623.4130859375
0.054411764705882354,1627.44140625
0.05450980392156863,1619.384765625
0.054607843137254905,1623.4130859375
0.054705882352941174,1628.2470703124998
0.05480392156862745,1623.4130859375
0.054901960784313725,1626.6357421875
0.055,1622.607421875
0.055098039215686276,1633.88671875
0.05519607843137255,1627.44140625
0.05529411764705883,1633.0810546874998
0.055392156862745096,1628.2470703124998
0.05549019607843137,1626.6357421875
0.05558823529411765,1623.4130859375
0.05568627450980392,1622.607421875
0.0557843137254902,1622.607421875
0.05588235294117647,1615.3564453125
0.05598039215686274,1618.5791015625
0.05607843137254902,1618.5791015625
0.05617647058823529,1630.6640625
0.05627450980392157,1628.2470703124998
0.056372549019607844,1629.8583984375
0.05647058823529412,1626.6357421875
0.056568627450980395,1620.1904296874998
