-1.000000000000000000e+01	-7.889812743586706034e-01	4.859900000000000331e-01	1.000000000000000000e+00	2.473927332515416244e-01	4.500362849954434807e+01	0.000000000000000000e+00	0.000000000000000000e+00
-9.000000000000000000e+00	2.110187256413293966e-01	4.673899999999999721e-01	1.000000000000000000e+00	2.452654096969738295e-01	4.307907790476716059e+01	0.000000000000000000e+00	0.000000000000000000e+00
-8.000000000000000000e+00	1.211018725641329397e+00	4.395400000000000418e-01	1.000000000000000000e+00	2.387745337049901329e-01	4.057610904214445213e+01	0.000000000000000000e+00	0.000000000000000000e+00
-7.000000000000000000e+00	2.211018725641329397e+00	4.002600000000000047e-01	1.000000000000000000e+00	2.308160283553123415e-01	3.763171949964544183e+01	0.000000000000000000e+00	0.000000000000000000e+00
-6.000000000000000000e+00	3.211018725641329397e+00	3.252300000000000191e-01	1.000000000000000000e+00	2.156285043255846412e-01	2.970975797191886869e+01	0.000000000000000000e+00	0.000000000000000000e+00
-5.000000000000000000e+00	4.211018725641329397e+00	2.411399999999999932e-01	1.000000000000000000e+00	1.940458102339134294e-01	2.318971283241777570e+01	0.000000000000000000e+00	0.000000000000000000e+00
-4.000000000000000000e+00	5.211018725641329397e+00	1.595999999999999919e-01	1.000000000000000000e+00	1.625463013120564681e-01	1.590233473424581767e+01	0.000000000000000000e+00	0.000000000000000000e+00
-3.000000000000000000e+00	6.211018725641329397e+00	8.934000000000000274e-02	9.979999999999999982e-01	1.256530554535011390e-01	9.361840764507794788e+00	0.000000000000000000e+00	0.000000000000000000e+00
-2.000000000000000000e+00	7.211018725641329397e+00	4.750000000000000056e-02	9.809999999999999831e-01	9.930058356301466049e-02	5.839293086496020635e+00	0.000000000000000000e+00	0.000000000000000000e+00
-1.000000000000000000e+00	8.211018725641329397e+00	2.308999999999999941e-02	8.499999999999999778e-01	7.898631463938869668e-02	1.708723024659059231e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	9.211018725641329397e+00	9.289999999999999647e-03	5.819999999999999618e-01	4.464232017417245346e-02	5.576177005798905323e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.021101872564132940e+01	3.469999999999999994e-03	2.670000000000000151e-01	3.535665467195284878e-02	5.062114182829162423e-02	0.000000000000000000e+00	0.000000000000000000e+00
2.000000000000000000e+00	1.121101872564132940e+01	8.100000000000000646e-04	7.000000000000000666e-02	1.597998906753176837e-02	4.759858191164973579e-02	0.000000000000000000e+00	0.000000000000000000e+00
3.000000000000000000e+00	1.221101872564132940e+01	1.600000000000000131e-04	1.499999999999999944e-02	1.859151224450697037e-03	4.541475531146274558e-02	0.000000000000000000e+00	0.000000000000000000e+00
4.000000000000000000e+00	1.321101872564132940e+01	0.000000000000000000e+00	0.000000000000000000e+00	1.635095954827867201e-03	4.366062299143265435e-02	0.000000000000000000e+00	0.000000000000000000e+00
5.000000000000000000e+00	1.421101872564132940e+01	0.000000000000000000e+00	0.000000000000000000e+00	1.441610176155802472e-03	4.220485754033552472e-02	0.000000000000000000e+00	0.000000000000000000e+00
6.000000000000000000e+00	1.521101872564132940e+01	0.000000000000000000e+00	0.000000000000000000e+00	1.273634188636406676e-03	4.293891009329418862e-02	0.000000000000000000e+00	0.000000000000000000e+00
7.000000000000000000e+00	1.621101872564133117e+01	0.000000000000000000e+00	0.000000000000000000e+00	1.127142778641489857e-03	4.145780987944269053e-02	0.000000000000000000e+00	0.000000000000000000e+00
8.000000000000000000e+00	1.721101872564133117e+01	0.000000000000000000e+00	0.000000000000000000e+00	9.988989173460073329e-04	4.088856808449048419e-02	0.000000000000000000e+00	0.000000000000000000e+00
9.000000000000000000e+00	1.821101872564133117e+01	0.000000000000000000e+00	0.000000000000000000e+00	8.862708224572358713e-04	4.145780987944269053e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+01	1.921101872564133117e+01	0.000000000000000000e+00	0.000000000000000000e+00	7.870955963645441446e-04	4.183300132670399879e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.100000000000000000e+01	2.021101872564133117e+01	0.000000000000000000e+00	0.000000000000000000e+00	6.995771583024120322e-04	4.183300132670399879e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.200000000000000000e+01	2.121101872564133117e+01	0.000000000000000000e+00	0.000000000000000000e+00	6.222094525897568828e-04	4.201934078492930436e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.300000000000000000e+01	2.221101872564133117e+01	0.000000000000000000e+00	0.000000000000000000e+00	5.537183075323248282e-04	4.312047077665109862e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.400000000000000000e+01	2.321101872564133117e+01	0.000000000000000000e+00	0.000000000000000000e+00	4.930170803040036806e-04	4.312047077665109862e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.500000000000000000e+01	2.421101872564133117e+01	0.000000000000000000e+00	0.000000000000000000e+00	4.391725193086009932e-04	4.312047077665109862e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.600000000000000000e+01	2.521101872564133117e+01	0.000000000000000000e+00	0.000000000000000000e+00	3.913782281745862191e-04	4.330127018922216853e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.700000000000000000e+01	2.621101872564133117e+01	0.000000000000000000e+00	0.000000000000000000e+00	3.489338139974373270e-04	4.383919479187564638e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.800000000000000000e+01	2.721101872564133117e+01	0.000000000000000000e+00	0.000000000000000000e+00	3.112283132435743989e-04	4.383919479187564638e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.900000000000000000e+01	2.821101872564133117e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.777268614568586505e-04	4.401704215414776328e-02	0.000000000000000000e+00	0.000000000000000000e+00
2.000000000000000000e+01	2.921101872564133117e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.479598444223011415e-04	4.419417382415944534e-02	0.000000000000000000e+00	0.000000000000000000e+00
2.100000000000000000e+01	3.021101872564133117e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.215139660099985878e-04	4.401704215414776328e-02	0.000000000000000000e+00	0.000000000000000000e+00
2.200000000000000000e+01	3.121101872564133117e+01	0.000000000000000000e+00	0.000000000000000000e+00	1.980248116133048427e-04	4.383919479187570883e-02	0.000000000000000000e+00	0.000000000000000000e+00
2.300000000000000000e+01	3.221101872564133117e+01	0.000000000000000000e+00	0.000000000000000000e+00	1.771705906099800163e-04	4.419417382415950779e-02	0.000000000000000000e+00	0.000000000000000000e+00
2.400000000000000000e+01	3.321101872564133117e+01	0.000000000000000000e+00	0.000000000000000000e+00	1.586668173469153167e-04	4.472135954999604396e-02	0.000000000000000000e+00	0.000000000000000000e+00
